Datetime,Username,Text
2022-12-14 01:51:04+00:00,Aisy1924,"Dugaan bom bunuh diri di bandung dan disahkannya RKUHP psl 191 menunjukkan penguasa makin taat pd agenda global barat.Deradikalisasi sejatinya bentuk serangan thd islam.
Gmn dlm islam kaffah
Serba Serbi MMC

 https://t.co/VsdX0Am4qH

#IslamKaffah"
2022-12-14 01:42:29+00:00,JalilBasyah,"@mardigu024 Pemrintah dlm merumusķan RKUHP pandai sunatan pasal2 yg membutuhkan hukuman berat spt koruptor,psl penghinaan lbh diberatkan lagi,sama saja menggembos hak berdemokrasi,beginilah KUHP yg sdh di sahkan,KUHP rumusan bngsa sendiri,yah terima dulu,lihat nanti gimna pelaksanaaannya"
2022-12-14 01:42:10+00:00,Alamanda0307,"Dugaan bom bunuh diri di bandung menguatkan deradikalisasi pun dg disahkannya RKUHP di psl 191 dmn seseorang lebih mudah memidanakan org lain.Fakta penguasa tunduk kapitalis barat 
Gmn dlm Islam kaffah
Serba Serbi MMC

https://t.co/BFZj2rcfRc

#IslamKaffah"
2022-12-14 01:41:03+00:00,Akomeng6,@Bank_Aconk RKUHP👍
2022-12-14 01:38:13+00:00,ressmd_official,Polres Sumedang Laksanakan Pengamanan Aksi Mahasiswa Tolak RKUHP di Kantor DPRD Sumedang https://t.co/ahhcgFyFNp
2022-12-14 01:36:30+00:00,bundapembelajar,"Dugaan kasus bom bunuh diri di bandung membuat narasi deradikalisasi mencuat.Komitmen ini dlm RKUHP psl 191 shg lebih mudah mempidanakan org lain.
Gmn dlm islam kaffah
Serba Serbi MMC

 https://t.co/9Fm7Ee1zyH

#IslamKaffah"
2022-12-14 01:29:27+00:00,MuslimahIbu,"Pada rabu 07 des 2022 telah terjadi dugaan bom bunuh diri di polsek astana anyar bandung.Peristiwa tsb memantik deradikalisasi.RKUHP psl 191
Gmm dlm pandangan Islam Kaffah
Serba Serbi MMC

 https://t.co/GDhmPzlVN8

#IslamKaffah"
2022-12-14 01:23:54+00:00,A_Li_Yusuf,STOP POLITIK INFLUENCER PEMBELA RKUHP #semuabisakena - Tandatangani Petisi! https://t.co/PXE7dvWgZO via @ChangeOrg_ID
2022-12-14 01:09:38+00:00,IlzamCuma,STOP POLITIK INFLUENCER PEMBELA RKUHP #semuabisakena - Tandatangani Petisi! https://t.co/GulzDqHsTW lewat @ChangeOrg_ID
2022-12-14 01:09:03+00:00,radixwp,@Demongodxxx @2dibukaB @CNNIndonesia Sana usulin pembatalan seluruh UU RKUHP. Kan kubu oposisi yg dulu ngotot ajuin RUU nya.
2022-12-14 01:05:07+00:00,kenjianggara,STOP POLITIK INFLUENCER PEMBELA RKUHP #semuabisakena - Tandatangani Petisi! https://t.co/oN1C6lI7Rm via @ChangeOrg_ID
2022-12-14 00:54:14+00:00,priem_x1,"""Kamu bilang, cinta padaku ? 
aku bilang, pikirin dulu.. 
aku agak miskin kok...""

RKUHP menyesengsarakan, dan pamer kuasa. 

ojo dumeh ! 
pesta pasti berakhir. 
#RezimSukaSuka
#RezimSukaSuka https://t.co/0wivIVY5Xx"
2022-12-14 00:51:44+00:00,Revenge00810455,"Wamenkumham Edward Omar Sharif Hiariej menegaskan RKUHP tidak mengekang kebebasan pers. Masukan Dewan Pers dalam rapat dengar pendapat di DPR beberapa waktu lalu disambut positif.

Namun, dengan catatan hanya untuk kepentingan jurnalistik.

https://t.co/2H7VY8M8v7 https://t.co/c18Q5rvRFn"
2022-12-14 00:45:05+00:00,PresedentBuzzer,"@CNNIndonesia Gk tau malu
Ngesahin rkuhp cuma 18 org"
2022-12-14 00:43:22+00:00,Bank_Aconk,"RKUHP Mengutamakan Eksistensi Kehidupan Beragama

Rancangan Kitab Undang-Undang Hukum Pidana (RKHUP) mengatur masyarakat Indonesia agar tertib dan tidak melanggar hukum pidana. RUU ini juga mengutamakan eksistensi kehidupan beragama dan menempatkannya di posisi yang tinggi. https://t.co/3MVUAmN4GD"
2022-12-14 00:31:09+00:00,matamera2,@EkoShoo @democrazymedia UU RKUHP udah disah kan bro. Meme ginian bisa ditangkep. Gak paham ye drun?
2022-12-14 00:20:29+00:00,parlinburman84,"@black13side Manut 3 periode RKUHP ada misi syykur aih 3-4 periode ga ada yg berani ini lengserin 
Satrio piningit"
2022-12-14 00:13:46+00:00,WWishfm107,RKUHP akan membawa jurnalis yang lebih berimbang dalam membawakan informasi https://t.co/F72oZns4J5
2022-12-14 00:13:38+00:00,kimdeyoo17,@koffler_peter @Mamet34_ @The_RedsIndo Yaa jadi ngapain dia blng klau ada penduduk kita yg pengen ngikutin sistem pemerintah di iran? Emg menurut ada gitu orng yg mau kebebasan nya di kekang? Tingkat masalah RKUHP aja udh langsung di demo.
2022-12-14 00:11:06+00:00,TintaSiyasi2020,"🔴 SAKSIKAN KRITIK #10: RKUHP SAH, AKANKAH BIKIN DAKWAH KHILAFAH SUSAH?

🖥️ YouTube TintaSiyasi Channel
🔴 https://t.co/Gzo6TuRZnN
🔴 https://t.co/Gzo6TuRZnN

Yuk simak, komen, like, dan subscribe! https://t.co/mwb9FXxsws"
2022-12-13 23:36:00+00:00,bhp_semarang,"Moeldoko Sebut KUHP Baru Lindungi HAM dengan Paradigma Hukum Modern https://t.co/gATbmxt5rK 

@Kemenkumham_RI @bhp_semarang #bhpsemarang #KumhamPasti #KamiPasti #KumhamSemakinPasti #Kumham #kemenkumham #kemenkumhamri #2022SemakinPasti #BeritaTerkini #Twitter #news #KUHP #rkuhp"
2022-12-13 23:23:59+00:00,wanugera3,"Mana berani rakyat bahas RKUHP
Toh bahas hati ja masih sakit"
2022-12-13 23:00:42+00:00,Di0nAngelo,"RKUHP tidak akan pernah membawa rakyat sejahtera, karena RKUHP merupakan Pameran Kesombongan &amp; Kebobrokan Penguasa selaku pengemban Amanah Rakyat

#RezimSukaSuka
#RezimSukaSuka https://t.co/PIPd8yX3Lu"
2022-12-13 22:53:13+00:00,ruNk_ad,"@82prast @detikcom Mengganggu tetangga kalo di indo mah bisa kena pasal rkuhp,"
2022-12-13 22:19:06+00:00,Dewishintasurya,"@ORakyat4 @GapaiRidhoAllah Lebih baik pemerintah menghentikan ugal-ugalan dalam mengurus negara
RKUHP dibatalkan
Karena akan menyerang pemerintah itu sendiri.
Sudahlah para pejabat pemerintah
Hentikan kerakusan kalian.
Kalian memberi makan utk keluarga utk parpol dari hasil zolim
Nihil hasilnya 🙏🏻🇮🇩"
2022-12-13 22:18:18+00:00,Irfqn_,"AAPI: Pengesahan RKUHP Dipaksakan
https://t.co/VOXL5xb5LF

#ISNRecoveryCianjur"
2022-12-13 21:49:28+00:00,voidotid,Pegiat Twitter Dandhy Laksono bersuara keras di media sosial pasca DPR RI mengesahkan Rancangan Kitab Undang-Undang Hukum Pidana (RKUHP) pada 6 Desember lalu. Muncul ras... https://t.co/TFCxZagY0G
2022-12-13 21:17:30+00:00,banyubirusk8,"@txtdrpemerintah Its oke, tapi coba pertimbangkan ✋
-Hukuman untuk koruptor bukan cuman pidana 2tahun, tapi hukum tembak mati beserta keluarga
-Hilangkan rkuhp penghina pejabat/aparat dikenakan pidana"
2022-12-13 20:50:29+00:00,Pratama60671309,@kaesangp Kok genti mas Wedi kenek RKUHP yo
2022-12-13 20:14:20+00:00,yduygunawan,@KevinNguyeeeen Anjay noh rkuhp jadi uu
2022-12-13 20:09:09+00:00,JempolKejepit20,@exjunkies @MajestyJK @FrietzIndra @KevinNguyeeeen Harusnya rkuhp kmrn memuat “apart penegak hukum berhak memukuli terlebih dahulu bagi setiap pelaku kriminal yg terbukti bersalah”. nah gini baru oke
2022-12-13 19:26:49+00:00,uniemara,"@wijihernawati @JokoBangun7 @Idud_Lekha @alisyarief Oooh..gara2 Bom bundir Settingan aparat itu ye..⁉️ mereka yang nyetting sdri..mereka yg mati sdri...itu mah pengalihan isu2 kebobrokan rezim
Termasuk RKUHP yg baru di sahkan.."
2022-12-13 18:35:15+00:00,atompvnk,Ah ngehe banget sih make ada rkuhp segala kan gw harus ngulang lagi
2022-12-13 16:40:11+00:00,radixwp,"Ini yg lupa diperhitungkan oleh kaum kadrun yg ngotot sahkan RKUHP.

https://t.co/6AOp6cNM5i

🤭"
2022-12-13 16:03:15+00:00,bhp_semarang,"Pasca Pengesahan RKUHP, Kedatangan WNA di Bandara Soetta Melonjak https://t.co/29vZUokSaT 

@Kemenkumham_RI @bhp_semarang #bhpsemarang #KumhamPasti #KumhamSemakinPasti #KamiPasti #Kumham #kemenkumham #kemenkumhamri #2022SemakinPasti #Twitter #berita #BeritaTerkini #imigrasi #news"
2022-12-13 16:02:17+00:00,bhp_semarang,"RKUHP Gantikan Hukum Kolonial dan Memenuhi 3 Komponen https://t.co/8nOoLDzdfT 

@Kemenkumham_RI @bhp_semarang #bhpsemarang #KumhamPasti #KumhamSemakinPasti #KamiPasti #Kumham #kemenkumham #kemenkumhamri #2022SemakinPasti #Twitter #berita #BeritaTerkini #KUHP #RKUHP #breakingnews"
2022-12-13 16:00:52+00:00,bhp_semarang,"Pengesahan RKUHP Ternyata Tak Pengaruhi Wisatawan Asing, Kunjungan Justru Mengalami Kenaikan https://t.co/5xbilo4aUl 

@Kemenkumham_RI @bhp_semarang #bhpsemarang #KumhamPasti #KumhamSemakinPasti #KamiPasti #Kumham #kemenkumham #kemenkumhamri #Twitter #berita #BeritaTerkini #news"
2022-12-13 16:00:49+00:00,NugrahaFajar11,@PRFMnews Mau komen tpi inget RKUHP .. ahhh 😭
2022-12-13 15:58:48+00:00,bhp_semarang,"Menkumham: UU KUHP Masih Banyak Mispersepsi, Kurang Baca dan Dipelintir https://t.co/BQqVOVAKdA

@Kemenkumham_RI @bhp_semarang #bhpsemarang #KumhamPasti #KumhamSemakinPasti #KamiPasti #Kumham #kemenkumham #kemenkumhamri #2022SemakinPasti #Twitter #news #BeritaTerkini #KUHP #RKUHP"
2022-12-13 15:54:23+00:00,bhp_semarang,"Wamenkumham Tegaskan KUHP Baru Jamin Kebebasan Pers https://t.co/0Fozk8MMvh 

@Kemenkumham_RI @bhp_semarang #bhpsemarang #KumhamPasti #KumhamSemakinPasti #KamiPasti #Kumham #kemenkumham #kemenkumhamri #2022SemakinPasti #Twitter #berita #BeritaTerkini #RKUHP #KUHP #KUHPuntukSemua"
2022-12-13 15:53:21+00:00,bhp_semarang,"Wamenkumham Tegaskan Kemerdekaan Pers Dijamin Dalam KUHP https://t.co/NHlI4TMdem 

@Kemenkumham_RI @bhp_semarang #bhpsemarang #KumhamPasti #KumhamSemakinPasti #KamiPasti #Kumham #kemenkumham #kemenkumhamri #2022SemakinPasti #Twitter #berita #BeritaTerkini #KUHP #RKUHP"
2022-12-13 15:50:50+00:00,bhp_semarang,"Wamenkumham Sosialisasikan KUHP https://t.co/HtiuLJaTSk 

@Kemenkumham_RI @bhp_semarang #bhpsemarang #KumhamPasti #KumhamSemakinPasti #KamiPasti #Kumham #kemenkumham #kemenkumhamri #2022SemakinPasti #Twitter #berita #BeritaTerkini #socialmedia #menkumham #Yasonna #KUHP #RKUHP"
2022-12-13 15:46:39+00:00,8M1T_Eitijeu,Tetangga ini gak ngerti RKUHP tentang hingar bingar di malam hari apa ya. Masalahnya masih hari kerja loh. Seenak jidatnya putar musik di depan rumah kenceng banget. Setelah subuh klo ku puterin guerrilla flag version jgn marah2 ya
2022-12-13 15:40:31+00:00,bhp_semarang,"Yasonna: Hukuman Koruptor di KUHP https://t.co/eILUdLzAB3 

@Kemenkumham_RI @bhp_semarang #bhpsemarang #KumhamPasti #KumhamSemakinPasti #KamiPasti #Kumham #kemenkumham #kemenkumhamri #2022SemakinPasti #Twitter #berita #BeritaTerkini #socialmedia #menkumham #Yasonna #KUHP #RKUHP"
2022-12-13 15:30:05+00:00,jawapos,"Togar  Komentari Pendapat Hotman Paris Soal Pasal Perzinahan Dalam RKUHP, Begini Pendapatnya https://t.co/hlIIDDAruX"
2022-12-13 15:27:16+00:00,Iqbal_fauzian,@fidelivermore @kamiada0i @abcdyougoblog Siapa tau di RKUHP ga ada wkwk
2022-12-13 15:10:04+00:00,insaniiiiiiiii,"@KevinNguyeeeen Oke sih w jg termasuk org yg kontra dgn RKUHP.
tapi jgn pake analisis gembel jg lah ngejelasin RKUHPnya. Jadi sesat haha!
kalo lu mau ngebahas dan ikut mengkaji serius RKUHP, bisa ketempat gw.
nnti w sharelok lewat dm"
2022-12-13 15:03:42+00:00,Cintada16,"Puluhan mahasiswa Universitas Gunungjati menggelar demonstrasi menolak RKUHP. (12/12/2022).

Mahasew@ kerasukan PKiS ya ginilah https://t.co/9GYKf0kq67"
2022-12-13 14:59:29+00:00,kudabesi94,@Flying_Crack @ndagels RKUHP berisik di tengah malam kena pidana 😂
2022-12-13 14:55:10+00:00,prawiraash,"Demo RKUHP disahkan hanya kedok, aslinya mahasiswa hukum terutama yg konsentrasi pidana punya dendam gara2 pemerintah dosen pada ngasih tugas tambahan, ngaku lo smua!"
2022-12-13 14:50:17+00:00,antikorupsi,"Menolak pengesahan RKUHP bukan berarti menolak adanya pembaruan hukum, tetapi menolak adanya ketentuan yang lebih buruk dari aturan hukum sebelumnya.

Di tengah berbagai protes pasal-pasal bermasalah, pemerintah justru tetap mengesahkannya.

#SemuaBisaKena
#TibaTibaDipenjara https://t.co/fxz3j207X1"
2022-12-13 14:41:16+00:00,iniicebear,hari ini bergelut dengan rkuhp-barudak x cucunguk 😩
2022-12-13 14:36:42+00:00,Praz2118,"@01Apaadanya Coba dibaca lagi dengan seksama apa isi lengkap nya RKUHP tntang ini, sya kira kalau ada acara"" besar ada berlaku kebijakan, tapi selebihnya psti dijelaskan dgn ringkas seperti apa maksudnya."
2022-12-13 14:36:04+00:00,RapRapzona3,"@alissatamp Kalau mau kritis  liat dulu ini cuman kesukaan hiburan  musik kalau mau mah dukung kalau ga yaudah  ,, 
 kalau mau kritis  noh rkuhp  yg baru kritisi itu baru PD tempat nya untuk kritis  kalau anda pintar &amp; objektif"
2022-12-13 14:29:07+00:00,DitaRania6,DUKUNG PENGESAHAN RKUHP DUKUNG PENGESAHAN RKUHP DUKUNG PENGESAHAN RKUHP DUKUNG PENGESAHAN RKUHP DUKUNG PENGESAHAN RKUHP https://t.co/8VOEHKtkg4
2022-12-13 14:28:57+00:00,tethadam1010,"Ini untuk teman2 saya siapapun itu yang ingin berinvestasi di indo,benar yg sy bilang sistem,rezim negara ini korup,dpr sahkan rkuhp termasuk yg ribut2 masalah turis kemarim,min masa tahanan koruptor di disc 2 tahun,denda dri 100jt jadi 10 jt @elonmusk @MohamedBinZayed @zlj517 👇"
2022-12-13 14:28:19+00:00,LauraM3123,urgensi pengesahan RKUHP demi menciptakan hukum modern #JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #JokowiBapakInfrastruktur https://t.co/4WLhkzJHRR
2022-12-13 14:28:16+00:00,EricaSintya,DUKUNG PENGESAHAN RKUHP DUKUNG PENGESAHAN RKUHP DUKUNG PENGESAHAN RKUHP DUKUNG PENGESAHAN RKUHP DUKUNG PENGESAHAN RKUHP https://t.co/Fulo2vBZyE
2022-12-13 14:27:25+00:00,LailaPutrrr,DUKUNG PENGESAHAN RKUHP DUKUNG PENGESAHAN RKUHP DUKUNG PENGESAHAN RKUHP DUKUNG PENGESAHAN RKUHP DUKUNG PENGESAHAN RKUHP https://t.co/7T8T1byCRC
2022-12-13 14:27:16+00:00,DinaTaniiyy,DUKUNG PENGESAHAN RKUHP DUKUNG PENGESAHAN RKUHP DUKUNG PENGESAHAN RKUHP DUKUNG PENGESAHAN RKUHP DUKUNG PENGESAHAN RKUHP https://t.co/Uh3HupsFUi
2022-12-13 14:26:46+00:00,IntanPutrrrt,DUKUNG PENGESAHAN RKUHP DUKUNG PENGESAHAN RKUHP DUKUNG PENGESAHAN RKUHP DUKUNG PENGESAHAN RKUHP DUKUNG PENGESAHAN RKUHP https://t.co/S7TMiOGo5z
2022-12-13 14:26:38+00:00,SantiPtrrry,DUKUNG PENGESAHAN RKUHP DUKUNG PENGESAHAN RKUHP DUKUNG PENGESAHAN RKUHP DUKUNG PENGESAHAN RKUHP DUKUNG PENGESAHAN RKUHP https://t.co/lhnFjPEHFG
2022-12-13 14:25:58+00:00,ErnyTalia,DUKUNG PENGESAHAN RKUHP DUKUNG PENGESAHAN RKUHP DUKUNG PENGESAHAN RKUHP DUKUNG PENGESAHAN RKUHP DUKUNG PENGESAHAN RKUHP https://t.co/ipQmodEsH1
2022-12-13 14:25:51+00:00,sari_keila,DUKUNG PENGESAHAN RKUHP DUKUNG PENGESAHAN RKUHP DUKUNG PENGESAHAN RKUHP DUKUNG PENGESAHAN RKUHP DUKUNG PENGESAHAN RKUHP https://t.co/eoLB7pO1KO
2022-12-13 14:25:10+00:00,el_in_me,"@BennyHarmanID Jadi tau Sekarang, kenapa RKUHP baru buru2 disahkan."
2022-12-13 14:25:01+00:00,DiyahAyyy,DUKUNG PENGESAHAN RKUHP DUKUNG PENGESAHAN RKUHP DUKUNG PENGESAHAN RKUHP DUKUNG PENGESAHAN RKUHP DUKUNG PENGESAHAN RKUHP https://t.co/0xRFyjykcq
2022-12-13 14:24:46+00:00,DelishaNina,DUKUNG PENGESAHAN RKUHP DUKUNG PENGESAHAN RKUHP DUKUNG PENGESAHAN RKUHP DUKUNG PENGESAHAN RKUHP DUKUNG PENGESAHAN RKUHP https://t.co/Xq0Uquyirx
2022-12-13 14:24:24+00:00,AfifahDiny,DUKUNG PENGESAHAN RKUHP DUKUNG PENGESAHAN RKUHP DUKUNG PENGESAHAN RKUHP DUKUNG PENGESAHAN RKUHP DUKUNG PENGESAHAN RKUHP https://t.co/Mje2gRMyLZ
2022-12-13 14:24:14+00:00,FathinahIshana,DUKUNG PENGESAHAN RKUHP DUKUNG PENGESAHAN RKUHP DUKUNG PENGESAHAN RKUHP DUKUNG PENGESAHAN RKUHP DUKUNG PENGESAHAN RKUHP https://t.co/TwSEtOlXDT
2022-12-13 14:23:41+00:00,SintaHani4,DUKUNG PENGESAHAN RKUHP DUKUNG PENGESAHAN RKUHP DUKUNG PENGESAHAN RKUHP DUKUNG PENGESAHAN RKUHP DUKUNG PENGESAHAN RKUHP https://t.co/ga4ZTuuk0t
2022-12-13 14:23:29+00:00,wiratama_fauzi,DUKUNG PENGESAHAN RKUHP DUKUNG PENGESAHAN RKUHP DUKUNG PENGESAHAN RKUHP DUKUNG PENGESAHAN RKUHP DUKUNG PENGESAHAN RKUHP https://t.co/Ld7hIoNHST
2022-12-13 14:23:00+00:00,DizkaSafitri,DUKUNG PENGESAHAN RKUHP DUKUNG PENGESAHAN RKUHP DUKUNG PENGESAHAN RKUHP DUKUNG PENGESAHAN RKUHP DUKUNG PENGESAHAN RKUHP https://t.co/tGU6N5ebVe
2022-12-13 14:22:59+00:00,AdhinataBisma,DUKUNG PENGESAHAN RKUHP DUKUNG PENGESAHAN RKUHP DUKUNG PENGESAHAN RKUHP DUKUNG PENGESAHAN RKUHP DUKUNG PENGESAHAN RKUHP https://t.co/Ctw5CqEUhZ
2022-12-13 14:22:48+00:00,BahrilNugroho,@SiaranBolaLive RKUHP
2022-12-13 14:22:13+00:00,PanjiWard,DUKUNG PENGESAHAN RKUHP DUKUNG PENGESAHAN RKUHP DUKUNG PENGESAHAN RKUHP DUKUNG PENGESAHAN RKUHP DUKUNG PENGESAHAN RKUHP https://t.co/qW9zRrhSKy
2022-12-13 14:22:10+00:00,ErlizaPutri5,DUKUNG PENGESAHAN RKUHP DUKUNG PENGESAHAN RKUHP DUKUNG PENGESAHAN RKUHP DUKUNG PENGESAHAN RKUHP DUKUNG PENGESAHAN RKUHP https://t.co/BEEWzUKq56
2022-12-13 14:21:36+00:00,UlfiNina,DUKUNG PENGESAHAN RKUHP DUKUNG PENGESAHAN RKUHP DUKUNG PENGESAHAN RKUHP DUKUNG PENGESAHAN RKUHP DUKUNG PENGESAHAN RKUHP https://t.co/YSpMBpL0qS
2022-12-13 14:21:32+00:00,WisnuHerdiano,DUKUNG PENGESAHAN RKUHP DUKUNG PENGESAHAN RKUHP DUKUNG PENGESAHAN RKUHP DUKUNG PENGESAHAN RKUHP DUKUNG PENGESAHAN RKUHP https://t.co/okQV8sK7V2
2022-12-13 14:20:53+00:00,DindaGianita,DUKUNG PENGESAHAN RKUHP DUKUNG PENGESAHAN RKUHP DUKUNG PENGESAHAN RKUHP DUKUNG PENGESAHAN RKUHP DUKUNG PENGESAHAN RKUHP https://t.co/ZHeH1QamPy
2022-12-13 14:20:44+00:00,bekti_ismanto,DUKUNG PENGESAHAN RKUHP DUKUNG PENGESAHAN RKUHP DUKUNG PENGESAHAN RKUHP DUKUNG PENGESAHAN RKUHP DUKUNG PENGESAHAN RKUHP https://t.co/5xffazpapK
2022-12-13 14:20:14+00:00,SabilaNada5,DUKUNG PENGESAHAN RKUHP DUKUNG PENGESAHAN RKUHP DUKUNG PENGESAHAN RKUHP DUKUNG PENGESAHAN RKUHP DUKUNG PENGESAHAN RKUHP https://t.co/R28F9RG0DO
2022-12-13 14:20:08+00:00,RianPertamax,DUKUNG PENGESAHAN RKUHP DUKUNG PENGESAHAN RKUHP DUKUNG PENGESAHAN RKUHP DUKUNG PENGESAHAN RKUHP DUKUNG PENGESAHAN RKUHP https://t.co/mNvoduTmUD
2022-12-13 14:19:41+00:00,UnaPutriiyy,DUKUNG PENGESAHAN RKUHP DUKUNG PENGESAHAN RKUHP DUKUNG PENGESAHAN RKUHP DUKUNG PENGESAHAN RKUHP DUKUNG PENGESAHAN RKUHP https://t.co/puCcJ0RM3g
2022-12-13 14:19:33+00:00,GalihPrasojoss,DUKUNG PENGESAHAN RKUHP DUKUNG PENGESAHAN RKUHP DUKUNG PENGESAHAN RKUHP DUKUNG PENGESAHAN RKUHP DUKUNG PENGESAHAN RKUHP https://t.co/4SRSbrSCKm
2022-12-13 14:19:02+00:00,KeilaOkta,DUKUNG PENGESAHAN RKUHP DUKUNG PENGESAHAN RKUHP DUKUNG PENGESAHAN RKUHP DUKUNG PENGESAHAN RKUHP DUKUNG PENGESAHAN RKUHP https://t.co/appvItC4ah
2022-12-13 14:18:50+00:00,RHeliyana,DUKUNG PENGESAHAN RKUHP DUKUNG PENGESAHAN RKUHP DUKUNG PENGESAHAN RKUHP DUKUNG PENGESAHAN RKUHP DUKUNG PENGESAHAN RKUHP https://t.co/Xox3NZcTEZ
2022-12-13 14:18:01+00:00,maheswari_kyra,DUKUNG PENGESAHAN RKUHP DUKUNG PENGESAHAN RKUHP DUKUNG PENGESAHAN RKUHP DUKUNG PENGESAHAN RKUHP DUKUNG PENGESAHAN RKUHP https://t.co/379v1Fs4zc
2022-12-13 13:58:48+00:00,yoelsiagian,@convomfs RKUHP
2022-12-13 13:56:41+00:00,stfpng,"[RESPONDENT NEEDED]

Syarat:
✅ Mahasiswa/i (18-25 tahun)
✅ Tahu atau pernah mendengar mengenai RKUHP yang dimaksud (detail ada pada foto)

🔗 https://t.co/RUfigr0orm 🔗 https://t.co/0iRj65PcPm"
2022-12-13 13:55:00+00:00,airlanggafess,hai warga -uner ✨ mohon bantuannya untuk mengisi kuesioner untuk UAS kelompokku. syaratnya mahasiswa/i dan tahu tentang isu RKUHP terbaru (detailnya ada di foto). aku akan drop link di komen juga yaaa!! thanks 🥰🙏 https://t.co/inN3BD2htR
2022-12-13 13:47:46+00:00,SakhaDelivery,"@geloraco Ini yang buat RKUHP 2022 kayak udh yg pernah pengalaman sendiri aja, biar aman buat diri sendiri bukan untuk atas nama negara lagi ini mah 🤣🤣"
2022-12-13 13:29:41+00:00,Zulkipl09282195,@alisyarief Bali bukan termasuk wilayah Indonesia. Mangkanya bisa bebas dari RKUHP. Kalau perlu kembali buat bisa.
2022-12-13 13:09:21+00:00,jangbalmond,"@bdngfess Cwo juga ngetik ""gapapa"" sambil mikirin isu 3 periode, jadi harapan keluarga dimasa depan, rkuhp, persib eleh, judi eleh, ban bocor, udud potong, gadageun teu angges-angges, konspirasi sambo, perang rusia-ukraina, resesi dan lain lain"
2022-12-13 13:02:35+00:00,katuralisme,mereka pasti gak baca KUHP itu contohlah satpam komplek selain bisa melarang tukang bubut masup komplek dia juga baca secara lengkap setiap pasal di RKUHP itu....kalau yg ini jelas gak baca baca pasti... https://t.co/SXSCVRNE7B
2022-12-13 12:33:39+00:00,hokage_ke_8,"@txtdrberseragam Positive thinking aja, siapa tau lagi nyari lebihan buat malam tahun baruan bareng ayang di hotel yang ngadain pesta kembang api gitu. Sudah, sudah. Sssttt. Nanti kena pasal yang mengatur tentang penghinaan pemerintah dan lembaga negara dari RKUHP yang baru disahkan kemarin. 🤫"
2022-12-13 11:54:27+00:00,kokojoseph_i,COWO SOK KAYA BISA DIPENJARA 9 TAHUN #pengacarakokojosephirianto #fyp #fypシ#sokkaya #ngakukaya #hukum #hukumindonesia #pengacara #KJI #kji #lawyer #advokat #rkuhp #kuhpbaru #kaya https://t.co/h2EYSqXisL
2022-12-13 11:51:45+00:00,khrisnadhi,"Pasal 218 rkuhp yang menjadi kuhp tentang penghinaan pada presiden. Ini permasalahan nya adalah tidak bisa membedakan suatu penghinaan dengan kritik ya. Dan juga bisa mengancam negara Indonesia ini menjadi negara otoriter. 
Gimana nih menurut kalian temen temen ku"
2022-12-13 11:41:03+00:00,jpnncom,"Pasca-RKUHP Disahkan, Tito Sebut Bandara Soetta Didominasi Wisatawan Asia Tenggara #RKUHP https://t.co/5CpFXmDNQu"
2022-12-13 11:29:09+00:00,nakKampungSini,"@emerson_yuntho Mahasiswa UI itu kampusnya di Depok, dekat dengan Istana negara dan DPR, gak perlu berlayar keluar pulau untuk menuju istana dan DPR,
Kalau mahasiswa  kepung istana dan DPR,
 Gak akan berani Rezim mensahkan RKUHP yg kontroversi itu.
Begitu ya analogi nya?"
